period_start,period_end,hospital_code,hospital,triage_category,measure_code,measure_name,measure_alias,value,units,source,fetched_utc
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,42.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,32.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,52.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,91.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,88.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,70.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,5930.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,2299.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,202.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,20312.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,21157.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,53937.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,5939.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,2833.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,39964.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,202.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,23231.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,13973.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,21682.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,491.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,373.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,794.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,196.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,165.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,331.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,67.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,57.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,91.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,73.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,45.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,71.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,39.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,61.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,87.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,87.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,63.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,4328.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,1266.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,120.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,20694.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,11255.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,41054.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,4332.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,1986.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,33789.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,121.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,23028.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,7265.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,11456.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,411.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,353.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,636.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,186.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,167.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2012-07-01,2013-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,300.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,57.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,53.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,82.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,70.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,43.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,66.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,49.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,86.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
